,RECHARGE_VALUE,MIN_RECHARGE_AVG,P2_MADE_CALLS_DURATION,P2_PERC_DAYS_SOCIAL_NETWORK_OTT,PERC_SOCIAL_NETWORK_SESSIONS_IN_P1,PERC_INTERNET_SESSIONS_IN_P1,PERC_RECEIVED_CALLS_DURATION_IN_P2,PERC_P4_RECEIVED_CALLS_DURATION_BY_TOTAL,P23_PERC_DAYS_MADE_CALLS_OTT,WEEKDAY_PERC_INTERNET_MB,WEEKEND_HOLYDAY_PERC_SOCIAL_NETWORK_SESSIONS,WEEKEND_HOLYDAY_P14_WHATSAPP_MB_BY_SESSION,AGE_TYPE
3162,310.0,36.67,188.0,100.0,18.0,20.0,35.0,14.0,0.0,1.96,27.57,0.39,6
3163,250.0,50.0,294.0,97.37,26.0,25.0,46.0,2.0,82.89,15.07,26.19,0.41,6
3164,40.0,10.0,162.0,10.53,14.0,25.0,55.0,3.0,13.04,0.0,13.33,0.06,4
3165,500.0,46.67,97.0,100.0,19.0,19.0,53.0,10.0,17.28,12.89,25.73,0.48,6
3166,310.0,21.67,148.0,64.86,4.0,3.0,42.0,7.0,58.14,38.61,27.12,0.03,3
3167,20.0,20.0,377.0,100.0,25.0,25.0,13.0,2.0,33.33,0.0,16.67,0.0,5
3168,320.0,50.0,30.0,92.45,13.0,14.0,29.0,10.0,47.46,34.82,26.92,0.1,3
3169,449.32022926463304,38.998372853014494,0.0,75.0,49.0,51.0,0.0,5.0,54.55,85.46,17.86,0.02,8
3170,50.0,50.0,32.0,82.61,14.0,14.0,30.0,25.0,15.0,90.03,16.25,0.0,5
3171,50.0,10.0,88.0,100.0,11.0,10.0,36.0,7.0,25.0,0.0,17.39,0.0,5
3172,130.0,20.0,149.0,70.59,27.0,26.0,28.0,5.0,18.52,31.58,18.7,0.05,8
3173,290.0,20.0,350.0,0.0,20.0,14.0,34.0,6.0,78.79,0.0,14.29,0.0,6
3174,110.0,30.0,10.0,0.0,0.0,0.0,46.0,16.0,0.0,0.0,0.0,0.0,7
3175,290.0,40.0,118.0,92.68,21.0,22.0,32.0,14.0,86.36,9.62,20.51,1.34,6
3176,50.0,50.0,266.0,80.0,16.0,18.0,50.0,3.0,25.0,60.52,17.86,0.0,4
3177,600.0,100.0,296.0,100.0,25.0,25.0,37.0,6.0,39.08,10.3,20.52,0.06,10
3178,470.0,56.67,59.0,96.15,9.0,9.0,36.0,10.0,62.2,41.78,21.96,1.29,3
3179,110.0,20.0,57.0,0.0,0.0,0.0,45.0,7.0,38.46,0.0,0.0,0.0,8
3180,500.0,28.33,225.0,15.22,14.0,11.0,43.0,8.0,82.81,81.86,13.85,0.01,8
3181,120.0,20.0,26.0,100.0,4.0,3.0,70.0,6.0,9.09,67.35,12.05,0.0,3
3182,340.0,40.0,133.0,80.7,12.0,10.0,34.0,10.0,48.48,46.5,26.72,0.01,3
3183,-22.596563616852396,47.8905423786656,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5
3184,469.893597485451,109.124125898263,55.0,83.33,26.0,27.0,56.0,4.0,50.0,100.0,16.43,0.0,4
3185,90.0,20.0,143.0,0.0,0.0,0.0,61.0,3.0,33.33,0.0,22.22,9.82,3
3186,300.0,40.0,79.0,92.11,22.0,20.0,40.0,8.0,29.55,13.37,22.12,0.01,4
3187,110.0,20.0,186.0,0.0,0.0,0.0,49.0,7.0,36.36,0.0,0.0,0.0,3
3188,112.792066696895,44.1992159989991,41.0,100.0,11.0,8.0,35.0,17.0,0.0,100.0,16.67,0.0,3
3189,590.0,50.0,437.0,100.0,22.0,22.0,43.0,4.0,81.69,24.41,24.26,1.23,3
3190,350.0,50.0,205.0,87.3,8.0,9.0,59.0,4.0,35.53,29.34,21.51,0.02,5
3191,970.0,45.0,53.0,96.2,24.0,24.0,31.0,15.0,30.95,13.92,23.54,10.0,3
3192,70.0,20.0,102.0,97.06,16.0,15.0,36.0,12.0,2.22,36.45,18.99,0.02,4
3193,100.0,10.0,6.0,98.55,21.0,20.0,27.0,21.0,4.05,28.13,14.77,0.07,6
3194,40.0,20.0,8.0,87.5,12.0,10.0,46.0,17.0,7.69,43.49,23.33,0.0,2
3195,500.0,50.0,30.0,49.18,8.0,8.0,28.0,9.0,76.81,5.13,23.48,0.06,8
3196,200.0,100.0,359.0,100.0,13.0,13.0,43.0,4.0,8.33,31.38,26.63,0.08,8
3197,310.0,25.0,68.0,80.0,19.0,17.0,29.0,9.0,20.0,15.45,21.96,3.66,2
3198,460.0,70.0,115.0,96.47,25.0,25.0,31.0,14.0,90.59,12.37,19.0,1.51,5
3199,110.0,20.0,71.0,100.0,9.0,14.0,55.0,4.0,21.74,6.97,25.7,0.05,7
3200,750.0,50.0,853.0,97.7,19.0,20.0,59.0,3.0,65.52,5.12,24.08,0.23,4
3201,167.050924872619,2.3483819824523797,185.0,0.0,0.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,3
3202,600.0,50.0,259.0,95.35,20.0,21.0,23.0,10.0,85.06,12.47,26.94,0.0,4
3203,20.0,20.0,351.0,66.67,33.0,43.0,40.0,5.0,20.0,100.0,0.0,0.0,3
3204,200.0,100.0,39.0,5.56,0.0,0.0,57.0,0.0,70.0,0.0,16.67,0.0,10
3205,400.0,100.0,505.0,88.24,17.0,18.0,41.0,6.0,87.36,32.01,17.7,0.25,9
3206,400.0,100.0,343.0,89.71,11.0,10.0,28.0,4.0,44.74,8.8,25.13,0.01,4
3207,200.0,50.0,153.0,48.39,11.0,11.0,31.0,10.0,95.24,14.03,29.54,0.0,4
3208,390.0,30.0,71.0,10.34,0.0,0.0,38.0,12.0,37.84,100.0,16.67,0.0,9
3209,500.0,100.0,25.0,63.86,13.0,12.0,39.0,9.0,81.61,48.95,27.84,0.31,7
3210,1830.0,72.22,298.0,100.0,23.0,22.0,47.0,7.0,100.0,19.34,23.5,2.26,7
3211,100.0,50.0,75.0,75.0,19.0,15.0,30.0,5.0,18.18,38.16,14.29,0.0,5
3212,590.0,40.0,210.0,98.85,22.0,23.0,37.0,8.0,94.25,7.59,26.49,0.7,8
3213,350.0,50.0,270.0,75.76,13.0,13.0,51.0,3.0,67.65,14.73,22.97,0.01,6
3214,340.0,22.5,70.0,0.0,0.0,0.0,46.0,5.0,57.14,0.0,0.0,0.0,10
3215,450.0,66.67,72.0,100.0,23.0,23.0,41.0,12.0,56.76,17.17,22.08,0.34,5
3216,200.0,26.67,228.0,0.0,0.0,0.0,60.0,2.0,54.55,0.0,0.0,0.0,7
3217,710.0,31.43,379.0,100.0,22.0,22.0,33.0,7.0,70.11,3.5,22.12,3.35,2
3218,400.0,100.0,41.0,100.0,23.0,28.0,22.0,7.0,66.67,81.52,20.0,0.01,4
3219,90.0,10.0,33.0,97.78,24.0,25.0,20.0,9.0,0.0,9.77,11.8,0.93,4
3220,790.0,60.0,141.0,83.95,25.0,15.0,47.0,5.0,81.4,48.61,9.27,0.08,10
3221,350.0,75.0,847.0,85.88,4.0,4.0,45.0,5.0,91.95,67.18,27.11,0.33,5
3222,320.0,10.0,1.0,93.55,33.0,32.0,11.0,17.0,11.76,89.77,17.36,0.02,6
3223,-335.097322161381,9.182188039035369,160.0,8.7,8.0,8.0,50.0,7.0,3.13,31.83,18.18,0.0,6
3224,60.0,10.0,42.0,0.0,0.0,0.0,42.0,16.0,26.67,0.0,0.0,0.0,10
3225,400.0,100.0,567.0,96.43,14.0,12.0,40.0,6.0,83.91,34.7,28.49,1.06,4
3226,259.777419014189,46.4758102693456,14.0,100.0,16.0,16.0,52.0,2.0,0.0,63.17,15.7,0.0,2
3227,650.0,66.67,70.0,98.82,13.0,14.0,48.0,8.0,54.65,12.53,22.34,0.17,3
3228,400.0,200.0,45.0,97.62,28.0,27.0,36.0,13.0,48.84,8.88,26.71,0.05,4
3229,200.0,100.0,19.0,84.62,5.0,5.0,90.0,3.0,8.82,41.33,13.71,0.0,10
3230,90.0,20.0,990.0,92.0,24.0,20.0,29.0,5.0,5.36,0.31,19.87,0.1,6
3231,40.0,20.0,90.0,66.67,50.0,50.0,12.0,7.0,0.0,0.0,16.67,0.0,9
3232,200.0,100.0,11.0,0.0,0.0,0.0,58.0,12.0,52.38,0.0,0.0,0.0,10
3233,400.0,100.0,5.0,100.0,25.0,24.0,38.0,7.0,65.88,30.85,21.85,0.56,8
3234,160.0,20.0,63.0,100.0,22.0,22.0,29.0,6.0,1.22,9.35,17.91,0.17,4
3235,400.0,100.0,361.0,26.76,22.0,22.0,47.0,6.0,65.82,25.35,21.93,0.29,10
3236,480.0,20.0,48.0,100.0,20.0,20.0,46.0,11.0,10.34,32.54,14.83,0.45,5
3237,210.0,20.0,71.0,100.0,22.0,21.0,20.0,10.0,3.08,12.65,18.08,0.42,3
3238,520.0,40.0,127.0,96.05,9.0,9.0,48.0,5.0,51.85,21.01,26.69,0.04,5
3239,650.0,83.33,193.0,94.74,19.0,19.0,44.0,3.0,35.8,27.18,23.98,0.75,4
3240,350.0,20.0,553.0,97.53,18.0,12.0,43.0,4.0,19.28,7.54,11.89,0.57,3
3241,50.0,50.0,21.0,53.85,17.0,19.0,40.0,10.0,23.53,87.26,26.09,0.11,2
3242,300.0,100.0,19.0,91.94,25.0,25.0,67.0,6.0,27.27,45.34,22.18,0.01,5
3243,20.0,20.0,45.0,76.09,25.0,22.0,61.0,3.0,4.0,85.1,14.67,0.0,7
3244,140.0,35.0,105.0,0.0,0.0,0.0,42.0,8.0,61.54,0.0,0.0,0.0,8
3245,170.0,85.0,232.0,100.0,6.0,7.0,44.0,8.0,30.0,56.15,20.0,0.0,3
3246,410.0,50.0,35.0,96.1,20.0,21.0,43.0,8.0,46.25,20.96,27.35,0.0,4
3247,250.0,50.0,531.0,14.29,8.0,8.0,46.0,1.0,84.09,0.0,0.0,0.0,8
3248,600.0,50.0,445.0,78.31,13.0,13.0,39.0,8.0,87.21,8.84,27.52,0.0,5
3249,1100.0,100.0,161.0,97.67,26.0,26.0,47.0,5.0,40.23,18.65,32.66,0.02,8
3250,330.0,40.0,267.0,98.72,18.0,17.0,49.0,7.0,56.1,36.03,12.06,0.28,9
3251,520.0,40.0,1733.0,97.67,26.0,26.0,41.0,4.0,93.02,10.56,24.97,0.54,4
3252,550.0,20.0,105.0,98.75,6.0,6.0,24.0,5.0,44.83,54.54,21.02,0.1,5
3253,400.0,50.0,17.0,85.71,14.0,16.0,49.0,17.0,15.15,10.78,26.73,0.19,1
3254,550.0,35.71,252.0,91.94,14.0,15.0,37.0,11.0,65.15,16.4,31.71,0.26,2
3255,500.0,100.0,154.0,97.3,21.0,19.0,44.0,5.0,28.05,18.6,10.98,0.51,2
3256,150.0,50.0,58.0,100.0,25.0,31.0,48.0,18.0,15.15,89.61,10.0,0.34,4
3257,330.0,20.0,165.0,44.12,7.0,9.0,30.0,9.0,40.38,0.52,24.0,0.0,7
3258,210.0,55.0,222.0,100.0,23.0,20.0,33.0,12.0,13.95,21.97,22.43,0.26,10
3259,570.0,44.0,25.0,96.43,18.0,18.0,43.0,9.0,69.05,22.48,24.34,0.88,8
3260,800.0,200.0,68.0,100.0,13.0,15.0,31.0,10.0,7.41,12.71,21.81,1.3,9
3261,100.0,50.0,453.0,38.46,0.0,0.0,43.0,7.0,50.0,95.66,16.67,0.0,8
3262,400.0,100.0,763.0,42.86,13.0,13.0,37.0,5.0,65.33,71.9,19.01,0.04,9
3263,350.0,50.0,149.0,91.04,19.0,15.0,49.0,3.0,28.17,14.94,16.38,0.9,6
3264,320.0,15.0,458.0,98.82,21.0,21.0,23.0,4.0,21.84,9.45,22.82,0.35,4
3265,40.0,20.0,3.0,0.0,0.0,0.0,55.0,6.0,60.0,100.0,16.67,0.0,4
3266,400.0,100.0,355.0,100.0,19.0,24.0,52.0,3.0,70.93,41.07,20.03,1.35,8
3267,650.0,50.0,161.0,95.29,19.0,19.0,53.0,2.0,66.28,63.93,23.88,0.04,6
3268,400.0,50.0,300.0,9.09,0.0,0.0,24.0,1.0,63.16,100.0,13.04,0.0,10
3269,160.0,20.0,0.0,0.0,0.0,0.0,18.0,35.0,50.0,0.0,0.0,0.0,5
3270,-251.88623415597098,57.559852316791,340.0,0.0,0.0,0.0,52.0,2.0,0.0,0.0,0.0,0.0,10
3271,190.0,20.0,213.0,0.0,0.0,0.0,54.0,4.0,36.67,0.0,0.0,0.0,8
3272,500.0,50.0,250.0,67.31,10.0,9.0,31.0,7.0,53.42,3.74,23.1,0.16,7
3273,450.0,66.67,300.0,81.01,18.0,19.0,43.0,9.0,63.86,25.61,17.52,0.01,6
3274,550.0,50.0,167.0,100.0,25.0,23.0,52.0,10.0,49.43,53.61,13.27,0.07,8
3275,150.0,50.0,3.0,91.67,13.0,14.0,21.0,4.0,17.24,9.59,27.36,0.02,5
3276,50.0,25.0,256.0,0.0,0.0,0.0,27.0,5.0,33.33,0.0,0.0,0.0,8
3277,690.0,34.29,43.0,82.72,23.0,25.0,18.0,11.0,74.42,7.19,30.54,0.02,5
3278,500.0,150.0,359.0,98.81,6.0,4.0,39.0,4.0,52.33,96.69,13.68,0.0,5
3279,210.0,20.0,66.0,76.19,36.0,38.0,37.0,12.0,34.62,17.72,23.6,0.0,6
3280,230.0,20.0,62.0,75.76,22.0,22.0,41.0,12.0,73.53,18.78,23.24,0.08,6
3281,500.0,75.0,0.0,100.0,18.0,17.0,0.0,0.0,0.0,20.42,27.92,0.01,3
3282,300.0,50.0,637.0,98.46,18.0,19.0,40.0,2.0,50.7,72.63,20.35,0.02,5
3283,420.0,44.0,688.0,62.12,14.0,15.0,38.0,7.0,97.01,22.12,25.41,0.02,6
3284,890.0,40.0,12.0,98.11,20.0,19.0,9.0,23.0,5.45,11.27,24.02,0.23,4
3285,100.0,20.0,43.0,36.84,14.0,11.0,27.0,22.0,36.36,7.78,16.67,0.01,3
3286,110.0,20.0,842.0,0.0,0.0,0.0,50.0,3.0,25.0,0.0,0.0,0.0,5
3287,600.0,50.0,354.0,85.51,20.0,20.0,55.0,2.0,42.11,43.93,30.47,0.11,2
3288,400.0,100.0,185.0,95.18,14.0,11.0,45.0,4.0,66.67,75.87,11.95,0.33,5
3289,100.0,100.0,40.0,100.0,42.0,43.0,37.0,18.0,60.0,90.77,36.64,0.03,2
3290,370.0,42.5,1539.0,62.5,16.0,16.0,36.0,4.0,50.0,11.49,26.36,0.67,5
3291,260.0,25.0,208.0,100.0,23.0,22.0,41.0,12.0,25.0,34.93,15.53,0.08,4
3292,50.0,25.0,35.0,100.0,13.0,13.0,48.0,11.0,8.33,34.86,16.52,0.02,3
3293,430.0,65.0,686.0,100.0,18.0,18.0,55.0,3.0,53.25,2.57,21.24,2.29,5
3294,400.0,50.0,45.0,100.0,22.0,23.0,22.0,21.0,34.88,8.08,22.33,0.1,2
3295,350.0,50.0,189.0,91.95,18.0,18.0,32.0,11.0,43.68,8.26,24.48,0.08,4
3296,350.0,50.0,57.0,82.86,16.0,17.0,47.0,10.0,26.67,14.37,22.82,0.05,5
3297,150.0,50.0,36.0,10.0,0.0,0.0,38.0,5.0,47.5,1.51,19.44,0.01,7
3298,840.0,26.67,214.0,98.84,24.0,23.0,46.0,11.0,73.56,49.09,10.88,0.44,5
3299,200.0,50.0,4.0,95.45,18.0,18.0,45.0,10.0,17.78,9.24,25.9,0.03,2
3300,620.0,50.0,451.0,98.67,23.0,23.0,37.0,5.0,41.98,55.85,23.26,0.58,8
3301,500.0,50.0,19.0,84.06,10.0,10.0,25.0,15.0,37.84,38.69,17.45,0.97,3
3302,230.0,30.0,88.0,91.67,5.0,6.0,45.0,3.0,11.43,54.25,23.49,0.07,5
3303,60.0,20.0,137.0,42.86,15.0,17.0,53.0,5.0,31.58,36.61,16.67,0.0,5
3304,560.0,40.0,142.0,0.0,0.0,0.0,21.0,14.0,77.61,0.0,14.29,0.0,9
3305,910.0,45.56,359.0,61.45,17.0,21.0,48.0,5.0,90.8,61.28,18.4,2.79,5
3306,200.0,33.33,88.0,100.0,12.0,13.0,37.0,10.0,11.11,77.45,20.25,0.05,8
3307,410.0,23.33,261.0,74.07,20.0,19.0,47.0,5.0,67.24,78.35,21.05,0.04,6
3308,200.0,100.0,419.0,86.11,19.0,19.0,58.0,2.0,97.22,12.34,22.7,1.23,9
3309,482.926040367357,-6.79603535172593,21.0,100.0,14.0,14.0,57.0,4.0,0.0,0.0,16.67,0.0,7
3310,240.0,20.0,25.0,90.32,30.0,29.0,31.0,14.0,9.09,28.37,19.05,0.38,3
3311,590.0,42.5,394.0,100.0,20.0,21.0,56.0,11.0,94.25,14.88,26.62,0.58,7
3312,450.0,150.0,66.0,91.14,4.0,4.0,35.0,6.0,31.76,9.72,22.2,0.08,7
3313,336.174537924689,44.1341263293903,152.351739028987,66.50733100879029,0.0,0.0,0.0,0.0,0.0,0.0,14.162788530766802,2.01441456067972,9
3314,320.0,35.0,813.0,89.36,20.0,22.0,38.0,7.0,42.0,10.53,22.55,0.23,7
3315,227.721645728685,60.354508269091795,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3776851354965403,0.30222355051476096,9
3316,600.0,50.0,58.0,80.0,9.0,9.0,32.0,21.0,63.53,11.39,22.93,4.17,2
3317,140.0,30.0,129.0,50.0,10.0,11.0,58.0,7.0,55.56,49.73,12.87,0.0,8
3318,300.0,100.0,63.0,96.23,17.0,21.0,31.0,4.0,31.82,92.05,14.31,0.1,4
3319,920.0,33.0,470.0,100.0,24.0,23.0,34.0,6.0,49.43,6.6,26.23,0.07,3
3320,450.0,75.0,67.0,100.0,15.0,15.0,15.0,7.0,46.25,22.68,24.4,0.08,3
3321,240.0,60.0,0.0,100.0,21.0,21.0,100.0,0.0,33.33,24.5,11.074351768487,1.8433107253017802,8
3322,40.0,10.0,18.0,16.67,20.0,20.0,58.0,5.0,41.67,0.0,16.67,0.0,2
3323,300.0,40.0,986.0,100.0,23.0,24.0,30.0,2.0,29.73,3.59,24.27,0.09,1
3324,440.0,60.0,39.0,87.72,18.0,18.0,12.0,4.0,61.43,61.03,24.06,0.02,7
3325,100.0,50.0,123.0,95.0,23.0,23.0,27.0,4.0,18.18,25.66,16.58,0.02,4
3326,-56.914941673213995,-11.7617468356921,227.0,0.0,0.0,0.0,40.0,8.0,0.0,0.0,0.0,0.0,2
3327,400.0,100.0,129.0,98.68,24.0,25.0,46.0,10.0,50.65,22.12,23.6,1.14,3
3328,400.0,100.0,270.0,78.48,15.0,16.0,36.0,10.0,87.21,18.54,28.42,0.05,3
3329,200.0,100.0,371.0,3.45,0.0,0.0,44.0,5.0,50.0,0.0,16.67,0.0,3
3330,300.0,100.0,314.0,67.16,18.0,20.0,41.0,6.0,83.1,55.46,20.14,0.3,8
3331,610.0,60.0,77.0,100.0,23.0,23.0,57.0,7.0,50.57,9.31,22.33,0.36,4
3332,400.0,100.0,129.0,100.0,20.0,24.0,42.0,8.0,55.17,13.79,21.31,0.0,5
3333,300.0,100.0,104.0,47.73,5.0,5.0,57.0,5.0,61.22,27.19,24.24,0.07,10
3334,30.0,30.0,36.0,0.0,0.0,0.0,29.0,4.0,66.67,0.0,0.0,0.0,3
3335,80.0,20.0,606.0,100.0,15.0,14.0,28.0,7.0,0.0,76.25,20.0,0.04,3
3336,360.0,27.5,45.0,97.37,17.0,17.0,37.0,11.0,11.25,36.18,20.78,0.45,9
3337,210.0,20.0,264.0,46.15,10.0,10.0,29.0,2.0,33.33,30.67,23.08,0.0,8
3338,90.0,30.0,825.0,97.96,17.0,17.0,54.0,2.0,15.38,23.47,22.34,0.41,3
3339,570.0,25.71,1389.0,50.0,17.0,16.0,37.0,4.0,63.33,15.32,16.79,0.9,3
3340,430.0,43.33,22.0,97.59,25.0,24.0,23.0,27.0,38.82,80.32,15.57,0.42,8
3341,548.6595065893019,44.25002041658689,29.0,100.0,22.0,21.0,93.0,0.0,0.0,88.29,16.61,0.0,5
3342,420.0,60.0,356.0,19.64,18.0,19.0,45.0,5.0,64.47,99.87,13.79,0.0,10
3343,210.0,30.0,15.0,97.67,10.0,10.0,29.0,13.0,25.0,53.34,20.93,0.13,3
3344,180.0,22.5,22.0,80.0,16.0,18.0,50.0,10.0,24.14,8.92,24.68,0.01,3
3345,300.0,100.0,380.0,52.63,20.0,21.0,52.0,2.0,70.77,43.86,22.89,0.11,6
3346,30.0,30.0,213.0,80.0,14.0,14.0,46.0,7.0,25.0,6.61,16.67,0.0,7
3347,250.0,75.0,385.0,76.19,23.0,23.0,25.0,8.0,40.0,6.18,23.13,0.13,5
3348,500.0,75.0,160.0,64.94,24.0,24.0,51.0,7.0,92.68,31.22,23.82,0.92,7
3349,410.0,60.0,612.0,94.87,23.0,22.0,38.0,3.0,60.24,34.32,24.32,0.97,6
3350,50.0,50.0,0.0,100.0,20.0,11.0,50.0,0.0,0.0,65.54,28.57,2.25,6
3351,30.0,10.0,31.0,93.02,34.0,32.0,33.0,10.0,2.17,32.51,18.08,0.0,7
3352,530.0,76.67,277.0,97.65,15.0,16.0,45.0,8.0,70.93,12.26,24.07,0.46,5
3353,530.0,46.0,212.0,100.0,22.0,20.0,47.0,8.0,93.1,34.9,13.53,1.02,5
3354,350.0,32.5,260.0,97.62,14.0,13.0,46.0,3.0,52.33,7.06,24.71,0.93,3
3355,480.0,40.0,182.0,89.71,18.0,19.0,31.0,7.0,41.98,9.31,23.13,0.33,7
3356,500.0,100.0,19.0,100.0,25.0,17.0,42.0,6.0,19.05,39.18,15.16,0.33,2
3357,250.0,50.0,276.0,97.67,9.0,9.0,49.0,14.0,90.91,11.79,28.65,0.18,5
3358,200.0,50.0,933.0,93.55,17.0,20.0,49.0,2.0,52.31,12.26,21.01,0.02,7
3359,30.0,30.0,2.0,85.71,13.0,19.0,100.0,0.0,10.0,99.9,14.29,-0.895629721753726,7
3360,710.0,40.0,80.0,100.0,21.0,21.0,24.0,18.0,31.03,11.6,20.68,0.8,8
3361,420.0,60.0,1092.0,78.16,20.0,18.0,50.0,7.0,95.4,52.25,17.45,0.1,5
3362,410.0,40.0,467.0,83.78,8.0,7.0,62.0,2.0,54.9,13.57,22.82,0.08,5
3363,396.21122120594805,88.21695513708,74.0,82.35,18.0,21.0,45.0,4.0,54.55,71.74,11.97,0.01,10
3364,60.0,30.0,3.0,100.0,8.0,8.0,29.0,6.0,37.5,15.81,18.64,0.81,2
3365,580.0,40.0,25.0,100.0,1.0,1.0,33.0,11.0,34.21,27.46,24.22,0.98,3
3366,140.0,20.0,259.0,92.68,12.0,12.0,43.0,9.0,9.09,89.31,12.27,0.04,7
3367,600.0,50.0,353.0,100.0,18.0,17.0,44.0,6.0,56.98,13.04,29.67,0.15,7
3368,457.233446521517,79.7834711652402,4.0,66.67,22.0,27.0,69.0,8.0,33.33,100.0,0.0,0.0,4
3369,440.0,60.0,47.0,97.59,24.0,24.0,39.0,8.0,15.48,35.75,23.12,0.05,7
3370,100.0,100.0,341.0,78.26,18.0,17.0,52.0,2.0,84.0,16.36,27.23,0.01,3
3371,515.6674086379061,23.130262885477098,0.0,83.33,45.0,44.0,0.0,12.0,7.14,100.0,16.67,0.0,7
3372,450.0,50.0,83.0,97.59,20.0,18.0,42.0,14.0,55.95,10.06,22.68,0.03,7
3373,600.0,200.0,116.0,93.94,19.0,19.0,38.0,3.0,24.66,40.47,23.08,5.17,2
3374,40.0,20.0,14.0,0.0,0.0,0.0,47.0,6.0,0.0,0.0,0.0,0.0,7
3375,500.0,150.0,289.0,90.91,10.0,9.0,28.0,5.0,13.73,82.43,14.12,0.42,4
3376,170.0,56.67,530.0,89.29,3.0,2.0,55.0,2.0,58.46,48.52,12.21,0.14,8
3377,90.0,30.0,53.0,0.0,0.0,0.0,53.0,9.0,0.0,0.0,0.0,0.0,5
3378,200.0,50.0,69.0,61.11,2.0,2.0,43.0,5.0,51.85,34.53,22.92,0.0,9
3379,40.0,20.0,1701.0,93.33,20.0,14.0,42.0,5.0,7.79,67.91,15.28,0.0,2
3380,380.0,45.0,370.0,93.85,16.0,17.0,38.0,5.0,30.95,31.17,21.22,0.22,3
3381,300.0,100.0,56.0,60.0,6.0,7.0,37.0,11.0,44.23,33.26,22.22,0.05,4
3382,400.0,100.0,141.0,3.23,0.0,0.0,37.0,10.0,78.21,100.0,0.0,0.0,8
3383,300.0,50.0,145.0,84.38,18.0,21.0,44.0,7.0,60.53,17.03,25.29,0.77,3
3384,270.0,35.0,74.0,92.31,20.0,19.0,31.0,16.0,37.35,38.13,14.33,0.03,8
3385,500.0,100.0,125.0,58.46,0.0,0.0,43.0,6.0,52.63,74.02,26.55,0.0,6
3386,170.0,30.0,34.0,66.67,17.0,18.0,35.0,7.0,42.86,29.51,19.51,0.04,4
3387,80.9159055956263,45.8141929961907,3.0,0.0,0.0,0.0,33.0,11.0,0.0,0.0,0.0,-0.897311449787263,4
3388,460.0,35.0,101.0,100.0,21.0,21.0,26.0,5.0,24.14,27.05,26.38,0.44,3
3389,10.0,10.0,83.0,75.0,0.0,0.0,38.0,6.0,25.0,73.32,19.35,0.02,7
3390,400.0,100.0,213.0,85.33,13.0,13.0,39.0,13.0,81.82,12.75,27.31,0.7,5
3391,220.0,40.0,243.0,96.0,23.0,24.0,39.0,9.0,36.36,2.5,19.62,1.16,5
3392,300.0,50.0,227.0,61.11,10.0,11.0,37.0,5.0,51.35,17.88,26.27,0.54,7
3393,400.0,66.67,19.0,100.0,26.0,27.0,27.0,25.0,18.67,27.72,21.88,0.19,6
3394,310.0,20.0,642.0,92.54,18.0,18.0,53.0,2.0,40.85,47.09,20.44,0.12,4
3395,600.0,75.0,583.0,100.0,25.0,25.0,32.0,3.0,42.35,56.59,22.0,1.12,6
3396,350.0,100.0,90.0,98.68,7.0,8.0,51.0,6.0,30.77,20.47,28.7,0.1,5
3397,400.0,100.0,107.0,89.47,10.0,11.0,28.0,15.0,37.31,27.82,23.4,0.17,2
3398,230.0,38.33,315.0,3.23,14.0,42.0,43.0,4.0,73.17,97.61,12.5,0.0,4
3399,500.0,50.0,126.0,1.67,0.0,0.0,61.0,5.0,69.35,0.0,30.0,0.0,7
3400,500.0,100.0,344.0,71.43,20.0,20.0,37.0,5.0,75.32,18.47,22.98,0.02,7
3401,150.0,50.0,100.0,100.0,18.0,17.0,38.0,7.0,9.09,21.33,16.04,0.07,2
3402,70.0,10.0,28.0,0.0,0.0,0.0,53.0,7.0,50.0,0.0,0.0,0.0,6
3403,100.0,100.0,18.0,100.0,4.0,4.0,38.0,7.0,33.33,2.21,23.08,0.02,2
3404,370.0,50.0,42.0,85.96,12.0,11.0,50.0,7.0,38.46,35.18,26.56,0.41,6
3405,140.0,20.0,80.0,77.78,28.0,27.0,30.0,18.0,43.18,1.27,23.83,2.45,2
3406,20.0,20.0,134.0,0.0,0.0,0.0,24.0,12.0,40.0,0.0,0.0,0.0,10
3407,90.0,18.0,8.0,0.0,0.0,0.0,45.0,9.0,33.33,0.0,0.0,0.0,3
3408,830.0,50.0,117.0,100.0,13.0,15.0,60.0,3.0,6.49,8.51,26.95,0.83,4
3409,130.0,30.0,94.0,95.0,10.0,11.0,38.0,7.0,10.29,20.28,16.67,0.04,9
3410,390.0,23.33,226.0,100.0,20.0,20.0,30.0,4.0,34.88,10.73,19.83,2.82,3
3411,300.0,100.0,2564.0,100.0,24.0,19.0,40.0,2.0,80.7,26.39,17.66,0.07,8
3412,400.0,100.0,312.0,100.0,25.0,20.0,31.0,14.0,93.1,7.47,8.8,0.44,9
3413,300.0,100.0,14.0,30.23,14.0,12.0,49.0,15.0,42.86,80.43,17.95,1.25,9
3414,30.0,30.0,14.0,100.0,10.0,8.0,100.0,0.0,66.67,6.64,12.634768504348399,-0.208930401287011,4
3415,650.0,42.86,291.0,100.0,22.0,27.0,51.0,7.0,73.02,5.33,20.8,0.34,4
